ibge_code,ibge_city_code,name
420660305,4206603,Guarujá do Sul
420665205,4206652,Guatambú
420665210,4206652,Fazenda Zandavalli
420670205,4206702,Herval d'Oeste
420675105,4206751,Ibiam
420680105,4206801,Ibicaré
420690005,4206900,Ibirama
420690010,4206900,Dalbérgia
420700705,4207007,Içara
420700710,4207007,Balneário Rincão
420710605,4207106,Ilhota
420720505,4207205,Imaruí
420720510,4207205,Rio D'una
420730405,4207304,Imbituba
420730410,4207304,Mirim
420730415,4207304,Vila Nova
420740305,4207403,Imbuia
420750205,4207502,Indaial
420757705,4207577,Iomerê
420760105,4207601,Ipira
420765005,4207650,Iporã do Oeste
420768405,4207684,Ipuaçu
420770005,4207700,Ipumirim
420775905,4207759,Iraceminha
420775920,4207759,São José do Laranjal
420780905,4207809,Irani
420785805,4207858,Irati
420790805,4207908,Irineópolis
420790810,4207908,Poço Preto
420800505,4208005,Itá
420810405,4208104,Itaiópolis
420810410,4208104,Iraputã
420810415,4208104,Itaió
420810418,4208104,Moema
420820305,4208203,Itajaí
420830205,4208302,Itapema
420840105,4208401,Itapiranga
420845005,4208450,Itapoá
420850005,4208500,Ituporanga
420850010,4208500,Rio Bonito
420860905,4208609,Jaborá
420870805,4208708,Jacinto Machado
420880705,4208807,Jaguaruna
420890605,4208906,Jaraguá do Sul
420895505,4208955,Jardinópolis
420900305,4209003,Joaçaba
420900315,4209003,Nova Petrópolis
420900325,4209003,Santa Helena
420910205,4209102,Joinville
420910210,4209102,Pirabeiraba
420915105,4209151,José Boiteux
420917705,4209177,Jupiá
420920105,4209201,Lacerdópolis
420930005,4209300,Lages
420930025,4209300,Índios
420930045,4209300,Santa Teresinha do Salto
420940905,4209409,Laguna
420940910,4209409,Pescaria Brava
420940915,4209409,Ribeirão Pequeno
420945805,4209458,Lajeado Grande
420950805,4209508,Laurentino
420960705,4209607,Lauro Muller
420960710,4209607,Barro Branco
420960715,4209607,Guatá
420970605,4209706,Lebon Régis
420970610,4209706,São Sebastião do Sul
420980505,4209805,Leoberto Leal
420985405,4209854,Lindóia do Sul
420990405,4209904,Lontras
421000105,4210001,Luiz Alves
421003505,4210035,Luzerna
421005005,4210050,Macieira
421010005,4210100,Mafra
421010010,4210100,Bela Vista do Sul
421010015,4210100,Rio Preto do Sul
421020905,4210209,Major Gercino
421020910,4210209,Boiteuxburgo
421020915,4210209,Pinheiral
421030805,4210308,Major Vieira
421040705,4210407,Maracajá
421050605,4210506,Maravilha
421055505,4210555,Marema
421060505,4210605,Massaranduba
421070405,4210704,Matos Costa
421080305,4210803,Meleiro
421080315,4210803,Sapiranga
421085205,4210852,Mirim Doce
421090205,4210902,Modelo
421100905,4211009,Mondaí
421105805,4211058,Monte Carlo
421110805,4211108,Monte Castelo
421110820,4211108,Residência Fuck
421120705,4211207,Morro da Fumaça
421120710,4211207,Estação Cocal
421125605,4211256,Morro Grande
421130605,4211306,Navegantes
421140505,4211405,Nova Erechim
421145405,4211454,Nova Itaberaba
421150405,4211504,Nova Trento
421150410,4211504,Aguti
421150415,4211504,Claraíba
421160305,4211603,Nova Veneza
421160307,4211603,Nossa Senhora do Caravagio
421160310,4211603,São Bento Baixo
421165205,4211652,Novo Horizonte
421170205,4211702,Orleans
421170210,4211702,Pindotiba
421170215,4211702,Rio das Furnas
421170220,4211702,Barracão
421170225,4211702,Brusque do Sul
421170230,4211702,Rio Pinheiros
421175105,4211751,Otacílio Costa
421180105,4211801,Ouro
421180115,4211801,Santa Lúcia
421185005,4211850,Ouro Verde
421187605,4211876,Paial
421189205,4211892,Painel
421190005,4211900,Palhoça
421190010,4211900,Enseada de Brito
421200705,4212007,Palma Sola
421205605,4212056,Palmeira
421210605,4212106,Palmitos
421210610,4212106,Diamantina
421210620,4212106,Oldemburg
421210625,4212106,Santa Lúcia
421220505,4212205,Papanduva
421220510,4212205,Nova Cultura
421223905,4212239,Paraíso
421223910,4212239,Grápia
421225405,4212254,Passo de Torres
421225410,4212254,Balneário Rosa do Mar
421227005,4212270,Passos Maia
421230405,4212304,Paulo Lopes
421240305,4212403,Pedras Grandes
421240310,4212403,Azambuja
421250205,4212502,Penha
421260105,4212601,Peritiba
421270005,4212700,Petrolândia
421270010,4212700,Rio Antinha
421280905,4212809,Balneário Piçarras
421290805,4212908,Pinhalzinho
421290815,4212908,Machado
421300505,4213005,Pinheiro Preto
421310405,4213104,Piratuba
421310410,4213104,Uruguai
421315305,4213153,Planalto Alegre
421320305,4213203,Pomerode
421330205,4213302,Ponte Alta
421335105,4213351,Ponte Alta do Norte
421340105,4213401,Ponte Serrada
421340108,4213401,Baía Alta
421350005,4213500,Porto Belo
421360905,4213609,Porto União
421360910,4213609,Santa Cruz do Timbó
421360920,4213609,São Miguel da Serra
421370805,4213708,Pouso Redondo
421370810,4213708,Aterrado Torto
421380705,4213807,Praia Grande
421380710,4213807,Cachoeira de Fátima
421390605,4213906,Presidente Castello Branco
421400305,4214003,Presidente Getúlio
421400310,4214003,Mirador
421410205,4214102,Presidente Nereu
421415105,4214151,Princesa
421420105,4214201,Quilombo
421430005,4214300,Rancho Queimado
421430010,4214300,Taquaras
421440905,4214409,Rio das Antas
421440910,4214409,Ipoméia
421450805,4214508,Rio do Campo
421460705,4214607,Rio do Oeste
421470605,4214706,Rio dos Cedros
421470610,4214706,Cedro Alto
421480505,4214805,Rio do Sul
421490405,4214904,Rio Fortuna
421500005,4215000,Rio Negrinho
421500030,4215000,Vila de Volta Grande
421505905,4215059,Rio Rufino
421507505,4215075,Riqueza
421510905,4215109,Rodeio
421520805,4215208,Romelândia
421530705,4215307,Salete
421535605,4215356,Saltinho
421540605,4215406,Salto Veloso
421545505,4215455,Sangão
421545515,4215455,Morro Grande
421550505,4215505,Santa Cecília
421555405,4215554,Santa Helena
421560405,4215604,Santa Rosa de Lima
421565305,4215653,Santa Rosa do Sul
421567905,4215679,Santa Terezinha
421567915,4215679,Craveiro
421567925,4215679,Rio da Anta
421568705,4215687,Santa Terezinha do Progresso
421569505,4215695,Santiago do Sul
421570305,4215703,Santo Amaro da Imperatriz
421575205,4215752,São Bernardino
421580205,4215802,São Bento do Sul
421590105,4215901,São Bonifácio
421600805,4216008,São Carlos
421605705,4216057,São Cristovão do Sul
421610705,4216107,São Domingos
421610715,4216107,Maratá
421610730,4216107,Vila Milani
421620605,4216206,São Francisco do Sul
421620610,4216206,Saí
421625505,4216255,São João do Oeste
421630505,4216305,São João Batista
421630510,4216305,Tijipió
421635405,4216354,São João do Itaperiú
421640405,4216404,São João do Sul
421640415,4216404,Vila Conceição
421640420,4216404,Vila Santa Catarina
421650305,4216503,São Joaquim
421650310,4216503,Pericó
421650313,4216503,Santa Izabel
421650315,4216503,São Sebastião do Arvoredo
421660205,4216602,São José
421660210,4216602,Barreiros
421660213,4216602,Centro Histórico de São José
421670105,4216701,São José do Cedro
421670110,4216701,Mariflor
421670112,4216701,Padre Reus
421680005,4216800,São José do Cerrito
421690905,4216909,São Lourenço do Oeste
421690910,4216909,Frederico Wastner
421690920,4216909,Presidente Juscelino
421690929,4216909,São Roque
421700605,4217006,São Ludgero
421710505,4217105,São Martinho
421710510,4217105,Vargem do Cedro
421715405,4217154,São Miguel da Boa Vista
421720405,4217204,São Miguel do Oeste
421725305,4217253,São Pedro de Alcântara
421730305,4217303,Saudades
421740205,4217402,Schroeder
421750105,4217501,Seara
421750115,4217501,Caraíba
421750120,4217501,Nova Teutônia
421755005,4217550,Serra Alta
421760005,4217600,Siderópolis
421770905,4217709,Sombrio
421770909,4217709,Boa Esperança
421770915,4217709,Nova Guarita
421775805,4217758,Sul Brasil
421780805,4217808,Taió
421780815,4217808,Passo Manso
421790705,4217907,Tangará
421790715,4217907,Irakitan
421790720,4217907,Marari
421795605,4217956,Tigrinhos
421800405,4218004,Tijucas
421810305,4218103,Timbé do Sul
421820205,4218202,Timbó
421825105,4218251,Timbó Grande
421830105,4218301,Três Barras
421830110,4218301,São Cristóvão
421835005,4218350,Treviso
421840005,4218400,Treze de Maio
421840010,4218400,São Gabriel
421850905,4218509,Treze Tílias
421860805,4218608,Trombudo Central
421870705,4218707,Tubarão
421875605,4218756,Tunápolis
421880605,4218806,Turvo
421880620,4218806,Morro Chato
421885505,4218855,União do Oeste
421890505,4218905,Urubici
421890510,4218905,Águas Brancas
421890520,4218905,Santa Teresinha
421895405,4218954,Urupema
421900205,4219002,Urussanga
421910105,4219101,Vargeão
421915005,4219150,Vargem
421917605,4219176,Vargem Bonita
421920005,4219200,Vidal Ramos
421930905,4219309,Videira
421930910,4219309,Anta Gorda
421930925,4219309,Lourdes
421935805,4219358,Vitor Meireles
421935810,4219358,Barra da Prata
421940805,4219408,Witmarsum
421950705,4219507,Xanxerê
421950715,4219507,Cambuinzal
421960605,4219606,Xavantina
421960610,4219606,Linha das Palmeiras
421970505,4219705,Xaxim
421970511,4219705,Anita Garibaldi
421970516,4219705,Diadema
421985305,4219853,Zortéa
430003405,4300034,Aceguá
430003415,4300034,Colônia Nova
430003425,4300034,Minuano
430003435,4300034,Rio Negro
430005905,4300059,Água Santa
430005915,4300059,Engenho Grande
430005925,4300059,Santo Antônio dos Pinheirinhos
430005928,4300059,São Caetano
430010905,4300109,Agudo
430020805,4300208,Ajuricaba
430020815,4300208,Medianeira
430030705,4300307,Alecrim
430040605,4300406,Alegrete
430040610,4300406,Passo Novo
430045505,4300455,Alegria
430045510,4300455,Espírito Santo
430047105,4300471,Almirante Tamandaré do Sul
430047115,4300471,Linha Vitória
430047130,4300471,Rincão do Segredo
430050505,4300505,Alpestre
430050510,4300505,Farinhas
430050515,4300505,Sertãozinho
430050520,4300505,Volta Grande
430055405,4300554,Alto Alegre
430055410,4300554,Linha Bonita
430055420,4300554,Santa Lúcia
430055425,4300554,São José
430055430,4300554,Treze de Maio
430057005,4300570,Alto Feliz
430060405,4300604,Alvorada
430060410,4300604,Estância Grande
430063805,4300638,Amaral Ferrador
430064605,4300646,Ametista do Sul
430064625,4300646,São Valentin da Gruta
430066105,4300661,André da Rocha
430070305,4300703,Anta Gorda
430070310,4300703,Itapuca
430080205,4300802,Antônio Prado
430080230,4300802,Santana
430085105,4300851,Arambaré
430085120,4300851,Santa Rita do Sul
430087705,4300877,Araricá
430090105,4300901,Aratiba
430090115,4300901,Dourado
430090118,4300901,Pio X
430090120,4300901,Rio Azul
430090125,4300901,Três Barras
430090130,4300901,Volta Fechada
430100805,4301008,Arroio do Meio
430100816,4301008,Forqueta
430100818,4301008,Palmas
430100830,4301008,Vale do Arroio Grande
430105705,4301057,Arroio do Sal
430107305,4301073,Arroio do Padre
430110705,4301107,Arroio dos Ratos
430120605,4301206,Arroio do Tigre
430120610,4301206,Coloninha
430120618,4301206,Linha Ocidental
430120625,4301206,Vila Progresso
430120635,4301206,Sítio Alto
430120640,4301206,Taboãozinho
430120645,4301206,Taquaral
430130505,4301305,Arroio Grande
430130510,4301305,Mauá
430130515,4301305,Pedreiras
430130520,4301305,Santa Izabel do Sul
430140405,4301404,Arvorezinha
430140420,4301404,Pinhal Queimado
430150305,4301503,Augusto Pestana
430150310,4301503,Rosário
430155205,4301552,Áurea
430160205,4301602,Bagé
430160217,4301602,Joca Tavares
430160220,4301602,José Otávio
430160221,4301602,Palmas
430160222,4301602,Piraí
430163605,4301636,Balneário Pinhal
430163610,4301636,Magistério
430163615,4301636,Túnel Verde
430165105,4301651,Barão
430165110,4301651,Arroio Canoas
430165125,4301651,Francesa Alta
430165127,4301651,Francesa Baixa
430165130,4301651,General Neto
430170105,4301701,Barão de Cotegipe
430175005,4301750,Barão do Triunfo
430180005,4301800,Barracão
430180010,4301800,Espigão Alto
430185905,4301859,Barra do Guarita
430187505,4301875,Barra do Quaraí
430187515,4301875,Francisco Borges
430187518,4301875,Guterrez
430187525,4301875,Passo da Cruz
430190905,4301909,Barra do Ribeiro
430190910,4301909,Douradilho
430192505,4301925,Barra do Rio Azul
430195805,4301958,Barra Funda
430200605,4302006,Barros Cassal
430205505,4302055,Benjamin Constant do Sul
430210505,4302105,Bento Gonçalves
430210507,4302105,São Pedro
430210510,4302105,Faria Lemos
430210521,4302105,Pinto Bandeira
430210530,4302105,Tuiutí
430210540,4302105,Vale dos Vinhedos
430215405,4302154,Boa Vista das Missões
430215430,4302154,São João
430220405,4302204,Boa Vista do Buricá
430222005,4302220,Boa Vista do Cadeado
430222015,4302220,Cadeado
430222020,4302220,Capela
430222025,4302220,Faxinal
430222030,4302220,Formigueiro
430222040,4302220,Ponte Queimada
430222045,4302220,Rincão do Tigre
430223805,4302238,Boa Vista do Incra
430225305,4302253,Boa Vista do Sul
430230305,4302303,Bom Jesus
430230308,4302303,Capão do Tigre
430230311,4302303,Capela São Francisco
430230313,4302303,Casa Branca
430230315,4302303,Itaimbezinho
430230320,4302303,Santo Inácio
430235205,4302352,Bom Princípio
430237805,4302378,Bom Progresso
430240205,4302402,Bom Retiro do Sul
430240215,4302402,Pinhal
430245105,4302451,Boqueirão do Leão
430250105,4302501,Bossoroca
430250107,4302501,Esquina Piratini
430250110,4302501,Ivaí
430250115,4302501,Timbaúva
430258405,4302584,Bozano
430258425,4302584,Salto
430260005,4302600,Braga
430260010,4302600,Pedro Gárcia
430265905,4302659,Brochier
430265920,4302659,Linha Pinheiro Machado
430270905,4302709,Butiá
430270910,4302709,Cerro do Roque
430280805,4302808,Caçapava do Sul
430280810,4302808,Bom Jardim
430280815,4302808,Carajá Seival
430280820,4302808,Cerro do Martins
430280825,4302808,Forninho
430280830,4302808,Santa Bárbara
430290705,4302907,Cacequi
430290710,4302907,Saicã
430290715,4302907,Umbu
430300405,4303004,Cachoeira do Sul
430300410,4303004,Barro Vermelho
430300412,4303004,Bosque
430300415,4303004,Capané
430300425,4303004,Cordilheira
430300430,4303004,Ferreira
430300445,4303004,Três Vendas
430310305,4303103,Cachoeirinha
430320205,4303202,Cacique Doble
430320210,4303202,São Luís Rei
430330105,4303301,Caibaté
430340005,4303400,Caiçara
430340010,4303400,Ipuaçu
430350905,4303509,Camaquã
430350912,4303509,Bandeirinha
430350915,4303509,Banhado do Colégio
430350920,4303509,Bonito
430350922,4303509,Capela Santo Antônio
430350925,4303509,Capela Velha
430350935,4303509,Pacheca
430350940,4303509,Sant'auta
430355805,4303558,Camargo
430360805,4303608,Cambará do Sul
430360810,4303608,Bom Retiro
430360815,4303608,Osvaldo Kroeff
430367305,4303673,Campestre da Serra
430370705,4303707,Campina das Missões
430380605,4303806,Campinas do Sul
430390505,4303905,Campo Bom
430400205,4304002,Campo Novo
430400215,4304002,Vila Turvo
430410105,4304101,Campos Borges
430410115,4304101,Linha Ferrari
430410120,4304101,Mundo Novo
430410125,4304101,Rincão dos Toledos
430410130,4304101,São José dos Campos Borges
430410135,4304101,Varame
430410140,4304101,Volta Vitória
430420005,4304200,Candelária
430420010,4304200,Botucaraí
430420015,4304200,Linha Brasil
430420020,4304200,Linha do Rio
430420025,4304200,Pinheiro
430420030,4304200,Vila União
430430905,4304309,Cândido Godói
430435805,4304358,Candiota
430435810,4304358,Baú
430435820,4304358,Jaguarão Grande
430435825,4304358,Passo Real de Candiota
430435830,4304358,Seival
430440805,4304408,Canela
430450705,4304507,Canguçu
430450710,4304507,Quarto Distrito
430450715,4304507,Quinto Distrito
430450720,4304507,Segundo Distrito
430450725,4304507,Terceiro Distrito
430460605,4304606,Canoas
430461405,4304614,Canudos do Vale
430462205,4304622,Capão Bonito do Sul
430462210,4304622,Barretos
430463005,4304630,Capão da Canoa
430463006,4304630,Arroio Teixeira
430463007,4304630,Capão Novo
430463010,4304630,Curumim
430465505,4304655,Capão do Cipó
430466305,4304663,Capão do Leão
430466310,4304663,Hidráulica
430466315,4304663,Passo das Pedras
430466320,4304663,Pavão
430467105,4304671,Capivari do Sul
430467110,4304671,Rancho Velho
430467115,4304671,Santa Rosa
430468905,4304689,Capela de Santana
430469705,4304697,Capitão
430470505,4304705,Carazinho
430470525,4304705,Pinheiro Marcado
430470533,4304705,São Bento
430471305,4304713,Caraá
430480405,4304804,Carlos Barbosa
430480410,4304804,Arco Verde
430480413,4304804,Cinco da Boa Vista
430480420,4304804,Santa Luiza
430480425,4304804,Santo Antônio de Castro
430485305,4304853,Carlos Gomes
430490305,4304903,Casca
430490310,4304903,Evangelista
430495205,4304952,Caseiros
430500905,4305009,Catuípe
430500910,4305009,Colônia das Almas
430500912,4305009,Esquina Bom Sucesso
430500913,4305009,Esquina Brasil Neves
430500917,4305009,Passo Burmann
430500918,4305009,Pontão Santo Antônio
430500920,4305009,Santa Tereza
430510805,4305108,Caxias do Sul
430510815,4305108,Criúva
430510820,4305108,Fazenda Souza
430510835,4305108,Oliva
430510840,4305108,Santa Lúcia do Piaí
430510845,4305108,Seca
430510850,4305108,Vila Cristina
430511605,4305116,Centenário
430512405,4305124,Cerrito
430512410,4305124,Alto Alegre
430512415,4305124,Vila Freire
430513205,4305132,Cerro Branco
430515705,4305157,Cerro Grande
430517305,4305173,Cerro Grande do Sul
430520705,4305207,Cerro Largo
430520713,4305207,Santo Antônio
430520714,4305207,São Francisco
430530605,4305306,Chapada
430530610,4305306,Boi Preto
430530615,4305306,Santana
430530620,4305306,São Miguel
430530625,4305306,Tesouras
430530630,4305306,Vila Rica
430535505,4305355,Charqueadas
430537105,4305371,Charrua
430540505,4305405,Chiapetta
430543905,4305439,Chuí
430544705,4305447,Chuvisca
430545405,4305454,Cidreira
430545409,4305454,Costa do Sol
430550405,4305504,Ciríaco
430550407,4305504,Cruzaltinha
430550415,4305504,São João Bosco
430558705,4305587,Colinas
430560305,4305603,Colorado
430560310,4305603,Vista Alegre
430570205,4305702,Condor
430580105,4305801,Constantina
430580106,4305801,Barra Curta Baixa
430580107,4305801,Capinzal
430580114,4305801,São Marcos Baixo
430583505,4305835,Coqueiro Baixo
430583510,4305835,Arroio da Laje
430585005,4305850,Coqueiros do Sul
430585015,4305850,Igrejinha
430585020,4305850,Rio Bonito
430585022,4305850,Serra do Pontão
430585025,4305850,Xadrez
430587105,4305871,Coronel Barros
430590005,4305900,Coronel Bicaco
430590010,4305900,Antônio Kerpel
430590015,4305900,Campo Santo
430590020,4305900,Turvinho
430593405,4305934,Coronel Pilar
430595905,4305959,Cotiporã
430595910,4305959,Lageado Bonito
430597505,4305975,Coxilha
430600705,4306007,Crissiumal
430600710,4306007,Esquina Gaúcha
430600715,4306007,Lajeado Grande
430600720,4306007,Planalto
430600730,4306007,Vista Nova
430605605,4306056,Cristal
430605610,4306056,Bom Será
430605615,4306056,Cordeiro
430605625,4306056,Passo do Mendonça
430607205,4306072,Cristal do Sul
430610605,4306106,Cruz Alta
430610613,4306106,Colônia São João
430613005,4306130,Cruzaltense
430620505,4306205,Cruzeiro do Sul
430630405,4306304,David Canabarro
430632005,4306320,Derrubadas
430635305,4306353,Dezesseis de Novembro
430637905,4306379,Dilermando de Aguiar
430640305,4306403,Dois Irmãos
430642905,4306429,Dois Irmãos das Missões
430645205,4306452,Dois Lajeados
430650205,4306502,Dom Feliciano
430655105,4306551,Dom Pedro de Alcântara
430655110,4306551,Arroio dos Mengues
430655115,4306551,Morro dos Leffas
430655120,4306551,Porto Colônia
430660105,4306601,Dom Pedrito
430660110,4306601,Torquato Severo
430670005,4306700,Dona Francisca
430673405,4306734,Doutor Maurício Cardoso
430673415,4306734,Pitanga
430673420,4306734,Pranchada
430675905,4306759,Doutor Ricardo
430676705,4306767,Eldorado do Sul
430676710,4306767,Bom Retiro
430676715,4306767,Parque Eldorado
430680905,4306809,Encantado
430680925,4306809,Valdástico
430690805,4306908,Encruzilhada do Sul
430690809,4306908,Capitão Noronha
430690815,4306908,Cerro Partido
430690820,4306908,Coronel Prestes
430690825,4306908,Maria Santa
430690830,4306908,Pompeu Machado
430690835,4306908,Santa Bárbara
430692405,4306924,Engenho Velho
430693205,4306932,Entre-Ijuís
430695705,4306957,Entre Rios do Sul
430697305,4306973,Erebango
430700505,4307005,Erechim
430700510,4307005,Capo-Erê
430700515,4307005,Jaguaretê
430705405,4307054,Ernestina
430710405,4307104,Herval
430710410,4307104,Basílio
430710415,4307104,Bote
430710420,4307104,Cerro Chato
430710425,4307104,Coxilha do Lageado
430710430,4307104,Jaguarão Chico
430710435,4307104,Mingote
430720305,4307203,Erval Grande
430720310,4307203,Goio-Ên
430720315,4307203,Pinhalzinho
430720320,4307203,Santana
430720325,4307203,Sete de Setembro
430730205,4307302,Erval Seco
430730210,4307302,Arco Íris
430730212,4307302,Capivara
430730215,4307302,Coronel Finzito
430730222,4307302,Fortaleza
430730225,4307302,São Bom Jesus
430730240,4307302,Vista Gaúcha
430740105,4307401,Esmeralda
430740110,4307401,São Sebastião
430745005,4307450,Esperança do Sul
430745007,4307450,Açoita Cavalo
430745008,4307450,Bom Jardim
430745010,4307450,Lara
430745020,4307450,Ismael
430750005,4307500,Espumoso
430750015,4307500,Avelino Paranhos
430750020,4307500,Campina Redonda
430750030,4307500,Depósito
430750050,4307500,Volta Alegre
430755905,4307559,Estação
430760905,4307609,Estância Velha
430770805,4307708,Esteio
430780705,4307807,Estrela
430780723,4307807,Costão
430780726,4307807,Novo Paraíso
430780727,4307807,Delfina
430780735,4307807,Glória
430781505,4307815,Estrela Velha
430781510,4307815,Itaúba
430781515,4307815,Rincão da Estrela
430781520,4307815,São Luiz
430783105,4307831,Eugênio de Castro
430786405,4307864,Fagundes Varela
430790605,4307906,Farroupilha
430790610,4307906,Jansen
430790615,4307906,Nova Milano
430790620,4307906,Nova Sardenha
430800305,4308003,Faxinal do Soturno
430805205,4308052,Faxinalzinho
430807805,4308078,Fazenda Vilanova
430810205,4308102,Feliz
430820105,4308201,Flores da Cunha
430820108,4308201,Mato Perso
430820115,4308201,Otávio Rocha
430825005,4308250,Floriano Peixoto
430830005,4308300,Fontoura Xavier
430830007,4308300,Campo Novo
430830010,4308300,Gramado São Pedro
430830020,4308300,Linha Silveira
430830035,4308300,Três Pinheiros
430840905,4308409,Formigueiro
430843305,4308433,Forquetinha
430845805,4308458,Fortaleza dos Valos
430845815,4308458,Fazenda Colorado
430850805,4308508,Frederico Westphalen
430850810,4308508,Castelinho
430850815,4308508,Osvaldo Cruz
430860705,4308607,Garibaldi
430860725,4308607,Marcorama
430860728,4308607,São José de Costa Real
430865605,4308656,Garruchos
430870605,4308706,Gaurama
430870615,4308706,Baliza
430880505,4308805,General Câmara
430880508,4308805,Boca da Picada
430880510,4308805,Boqueirão
430880525,4308805,Santo Amaro do Sul
430885405,4308854,Gentil
430885410,4308854,Campo do Meio
430890405,4308904,Getúlio Vargas
430890425,4308904,Rio Toldo
430890430,4308904,Souza Ramos
430900105,4309001,Giruá
430900110,4309001,Cândido Freire
430900120,4309001,Mato Grande
430900122,4309001,Quinze de Novembro
430900123,4309001,Rincão dos Mellos
430900124,4309001,Rincão Maciel
430900126,4309001,São Paulo das Tunas
430905005,4309050,Glorinha
430910005,4309100,Gramado
430912605,4309126,Gramado dos Loureiros
430915905,4309159,Gramado Xavier
430920905,4309209,Gravataí
430920915,4309209,Barro Vermelho
430920930,4309209,Ipiranga
430920933,4309209,Itacolomi
430920935,4309209,Morungava
430925805,4309258,Guabiju
430930805,4309308,Guaíba
430940705,4309407,Guaporé
430940707,4309407,Colombo
430940735,4309407,Santo Antônio
430950605,4309506,Guarani das Missões
430950609,4309506,Linha Harmonia
430950620,4309506,Linha Porto Alegre
430955505,4309555,Harmonia
430957105,4309571,Herveiras
430960505,4309605,Horizontina
430960510,4309605,Cascata
430965405,4309654,Hulha Negra
430970405,4309704,Humaitá
430975305,4309753,Ibarama
430980305,4309803,Ibiaçá
430980310,4309803,Rio Telha
430980315,4309803,Vitória
430990205,4309902,Ibiraiaras
430990207,4309902,Nossa Senhora da Saúde
430990209,4309902,São Luiz
430990210,4309902,São Sebastião
430995105,4309951,Ibirapuitã
431000905,4310009,Ibirubá
431000910,4310009,Alfredo Brenner
431000920,4310009,Santo Antônio do Bom Retiro
431010805,4310108,Igrejinha
431020705,4310207,Ijuí
431020707,4310207,Alto da União
431020708,4310207,Barreiro
431020710,4310207,Chorão
431020725,4310207,Floresta
431020727,4310207,Itaí
431020730,4310207,Mauá
431020737,4310207,Santana
431020740,4310207,Santo Antônio
431030605,4310306,Ilópolis
431033005,4310330,Imbé
431036305,4310363,Imigrante
431040505,4310405,Independência
431040510,4310405,Colônia Medeiros
431040515,4310405,Esquina Araújo
431040520,4310405,São Valentim
431041305,4310413,Inhacorá
431043905,4310439,Ipê
431043920,4310439,Vila São Paulo
431043925,4310439,Vila Segrêdo
431046205,4310462,Ipiranga do Sul
431050405,4310504,Iraí
431053805,4310538,Itaara
431055305,4310553,Itacurubi
431057905,4310579,Itapuca
431060305,4310603,Itaqui
431060312,4310603,Ibicuí
431060330,4310603,Itaó
431060340,4310603,Pintado
431060345,4310603,Tapuraí
431065205,4310652,Itati
431070205,4310702,Itatiba do Sul
431070210,4310702,Povoado Tozzo
431070215,4310702,Saltinho
431070220,4310702,Sete Lagoas
431075105,4310751,Ivorá
431080105,4310801,Ivoti
431085005,4310850,Jaboticaba
431085020,4310850,Trentin
431087605,4310876,Jacuizinho
431090005,4310900,Jacutinga
431090012,4310900,Barão Hirstch
431100705,4311007,Jaguarão
431110605,4311106,Jaguari
431110610,4311106,Ijucapirama
431110617,4311106,Santo Izidro
431110620,4311106,Taquarichim
431112205,4311122,Jaquirana
431112210,4311122,Chapada
431113005,4311130,Jari
431115505,4311155,Jóia
431120505,4311205,Júlio de Castilhos
431120525,4311205,São João dos Mellos
431120530,4311205,Três Mártires
431123905,4311239,Lagoa Bonita do Sul
431125405,4311254,Lagoão
431127005,4311270,Lagoa dos Três Cantos
431127020,4311270,Linha Glória
431130405,4311304,Lagoa Vermelha
431130408,4311304,Boqueirão
431130411,4311304,Campinas
431130414,4311304,Capão do Cedro
431130425,4311304,Clemente Argolo
431130427,4311304,Nossa Senhora de Fátima
431130430,4311304,Santa Luzia
431130435,4311304,Tupinambá
431140305,4311403,Lajeado
431142905,4311429,Lajeado do Bugre
431150205,4311502,Lavras do Sul
431150210,4311502,Ibaré
431160105,4311601,Liberato Salzano
431160110,4311601,Pinhalzinho
431162705,4311627,Lindolfo Collor
431164305,4311643,Linha Nova
431170005,4311700,Machadinho
431170010,4311700,Bela Vista
431171805,4311718,Maçambará
431171810,4311718,Bororé
431171815,4311718,Encruzilhada
431171820,4311718,Passo do Goulart
431173405,4311734,Mampituba
431175905,4311759,Manoel Viana
431175910,4311759,Barragem do Itú
431175920,4311759,Pirajú
431177505,4311775,Maquiné
431177510,4311775,Barra do Ouro
431177515,4311775,Morro Alto
431179105,4311791,Maratá
431179115,4311791,Esperança
431179120,4311791,Macega
431179125,4311791,São Pedro do Maratá
431180905,4311809,Marau
431180909,4311809,Laranjeira
431180917,4311809,Veado Pardo
431180935,4311809,São Miguel
431190805,4311908,Marcelino Ramos
431190810,4311908,Coronel Teixeira
431190820,4311908,Pinhalzinho
431198105,4311981,Mariana Pimentel
431200505,4312005,Mariano Moro
431205405,4312054,Marques de Souza
431205410,4312054,Bela Vista do Fão
431205415,4312054,Tamanduá
431210405,4312104,Mata
431210410,4312104,Clara
431213805,4312138,Mato Castelhano
431215305,4312153,Mato Leitão
431215315,4312153,Arroio Bonito
431215340,4312153,Sampaio
431215345,4312153,Santo Antônio
431217905,4312179,Mato Queimado
431220305,4312203,Maximiliano de Almeida
431225205,4312252,Minas do Leão
431230205,4312302,Miraguaí
431230210,4312302,Sítio Gabriel
431230215,4312302,Tronqueiras
431235105,4312351,Montauri
431237705,4312377,Monte Alegre dos Campos
431237710,4312377,Capela da Luz
431237715,4312377,Carmo
431237720,4312377,Enxovia
431237725,4312377,Passo do Carro
431237730,4312377,Ranchinho
431237735,4312377,Santo Antonio
431237738,4312377,São Francisco
